,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,53.0,80,39,58,49,56,50
Inventory Days,67.0,123,52,100,92,81,72
Days Payable,97.0,173,63,135,107,92,75
Cash Conversion Cycle,23.0,30,29,23,34,45,47
Working Capital Days,13.0,26,21,-3,26,24,23
ROCE %,,-1,-14,-9,16,14,20
