,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,38.16,34.59,64.47,64.47,43.78,53.65,53.65
FIIs,0.71,0.0,0.0,0.0,0.0,0.0,0.0
Public,61.13,65.41,35.53,35.53,56.21,46.34,46.34
No. of Shareholders,21284.0,18997.0,17229.0,19121.0,27859.0,28818.0,27770.0
