,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,7,7,7,7,9
Reserves,3,3,4,4,4,5,12,16,25,125,146,164,200
Borrowings,6,6,7,8,8,9,6,6,4,2,3,2,1
Other Liabilities,7,7,7,7,6,6,6,8,9,59,37,41,15
Total Liabilities,22,23,24,25,24,26,30,36,45,194,192,214,225
Fixed Assets,4,4,4,4,3,3,4,4,4,5,7,8,8
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,1,59,93,92,96
Other Assets,18,19,20,21,21,22,26,32,40,130,93,114,122
Total Assets,22,23,24,25,24,26,30,36,45,194,192,214,225
