,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,112.28,42.69,18.88,32.67,15.22,14.36,18.4,11.69,17.31,14.73,18.11,14.28,19.18
Expenses,32.38,17.72,10.37,14.46,9.22,7.39,12.48,6.51,8.13,7.42,10.65,7.84,11.39
Operating Profit,79.9,24.97,8.51,18.21,6.0,6.97,5.92,5.18,9.18,7.31,7.46,6.44,7.79
OPM %,71.16,58.49,45.07,55.74,39.42,48.54,32.17,44.31,53.03,49.63,41.19,45.1,40.62
Other Income,0.08,1.58,1.19,1.55,1.94,1.54,1.87,1.24,1.96,2.88,1.15,2.96,2.75
Interest,0.08,0.03,0.04,0.03,0.06,0.03,-0.02,0.03,0.07,0.05,0.04,0.02,0.04
Depreciation,0.13,0.23,0.11,0.15,0.18,0.17,0.17,0.17,0.24,0.25,0.21,0.19,0.24
Profit before tax,79.77,26.29,9.55,19.58,7.7,8.31,7.64,6.22,10.83,9.89,8.36,9.19,10.26
Tax %,25.12,25.14,25.55,23.7,23.64,21.06,36.91,24.12,23.27,22.04,37.8,21.55,26.02
Net Profit,59.74,19.67,7.1,14.94,5.88,6.56,4.82,4.72,8.31,7.72,5.2,7.21,7.58
EPS in Rs,69.76,22.98,8.24,17.53,6.85,7.66,5.53,5.39,11.2,8.96,6.01,9.71,10.46
