,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,21,42
Reserves,68,60,163,303,590
Borrowings,7,51,16,101,14
Other Liabilities,5,13,43,63,64
Total Liabilities,80,124,222,488,709
Fixed Assets,5,13,26,49,85
CWIP,17,14,19,25,5
Investments,12,0,11,125,102
Other Assets,46,97,166,289,518
Total Assets,80,124,222,488,709
