,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3.35,-5.39,-7.43,-0.33,3.0,6.61,2.71,8.19,6.98,11.27,4.62,11.21
Cash from Investing Activity,-6.02,10.76,8.47,-0.19,-2.16,-2.35,4.14,-2.47,1.17,-6.06,-3.05,-6.94
Cash from Financing Activity,11.65,-7.11,-1.33,0.96,-3.87,-4.83,-1.29,-6.21,-7.86,-4.6,-1.59,-6.2
Net Cash Flow,2.28,-1.74,-0.29,0.44,-3.03,-0.58,5.55,-0.5,0.29,0.6000000000000001,-0.03,-1.92
