,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.8,15.79,15.33,10.9,13.51,15.21,19.59,17.58,20.28,17.62,18.91,17.67,18.88
Expenses,10.9,13.72,13.75,9.72,11.46,13.36,17.23,15.72,17.26,15.31,16.4,14.74,16.74
Operating Profit,1.9,2.07,1.58,1.18,2.05,1.85,2.36,1.86,3.02,2.31,2.51,2.93,2.14
OPM %,14.84,13.11,10.31,10.83,15.17,12.16,12.05,10.58,14.89,13.11,13.27,16.58,11.33
Other Income,0.29,0.19,0.54,0.35,0.29,0.25,0.62,0.14,0.48,0.44,0.37,2.14,1.46
Interest,0.22,0.18,0.29,0.21,0.18,0.18,0.28,0.17,0.19,0.27,0.19,0.2,0.21
Depreciation,0.37,0.43,0.43,0.33,0.34,0.36,0.37,0.26,0.33,0.33,0.35,0.28,0.29
Profit before tax,1.6,1.65,1.4,0.99,1.82,1.56,2.33,1.57,2.98,2.15,2.34,4.59,3.1
Tax %,21.25,13.33,-5.71,27.27,25.82,39.1,14.16,30.57,18.79,28.37,22.65,29.41,27.74
Net Profit,1.26,1.44,1.48,0.73,1.35,0.95,2.0,1.09,2.41,1.54,1.8,3.23,2.24
EPS in Rs,4.12,4.55,4.9,2.16,4.2,3.02,6.9,3.1,8.04,4.82,5.41,10.75,6.75
