,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.44,56.44,56.44,56.44,56.44,56.44,56.44,56.72,56.72
DIIs,4.2,4.2,4.2,4.2,4.14,4.14,2.3,2.29,2.3
Government,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
Public,39.36,39.36,39.32,39.36,39.41,39.42,41.26,40.99,41.0
No. of Shareholders,9977.0,9572.0,10665.0,10302.0,10078.0,10093.0,11575.0,10248.0,9704.0
