,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,10,10,10,10,10,10,10,10
Reserves,31,42,57,70,101,137,184,215,263,339,399,598,646
Borrowings,50,35,61,50,24,44,73,106,68,96,118,121,59
Other Liabilities,20,20,29,37,48,61,66,64,83,74,94,89,126
Total Liabilities,110,106,157,167,183,252,333,396,424,519,621,818,841
Fixed Assets,13,20,21,22,22,22,27,29,37,48,52,133,142
CWIP,1,0,0,0,0,1,3,2,10,5,6,9,2
Investments,0,0,0,0,1,0,13,13,1,0,0,0,26
Other Assets,95,86,135,145,159,228,290,352,376,466,562,676,671
Total Assets,110,106,157,167,183,252,333,396,424,519,621,818,841
