,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.82,2.91,5.71,7.54,9.42,5.05,6.74,-2.11,5.23,5.55,5.4,11.05,8.52
Expenses,1.95,2.09,2.17,2.21,2.22,2.5,4.25,2.78,2.43,2.56,7.34,2.83,2.64
Operating Profit,4.87,0.82,3.54,5.33,7.2,2.55,2.49,-4.89,2.8,2.99,-1.94,8.22,5.88
OPM %,71.41,28.18,62.0,70.69,76.43,50.5,36.94,,53.54,53.87,-35.93,74.39,69.01
Other Income,0.57,0.73,0.67,0.66,0.54,0.53,1.25,0.55,0.42,0.47,0.43,0.39,0.58
Interest,0.01,0.01,1.02,0.25,0.37,0.23,0.34,0.07,0.01,0.1,0.08,0.04,0.14
Depreciation,0.19,0.18,0.19,0.17,0.18,0.18,0.17,0.15,0.22,0.12,0.14,0.16,0.26
Profit before tax,5.24,1.36,3.0,5.57,7.19,2.67,3.23,-4.56,2.99,3.24,-1.73,8.41,6.06
Tax %,39.69,19.85,-26.33,-0.72,24.9,10.11,17.65,28.73,26.09,23.77,-81.5,23.66,25.58
Net Profit,3.17,1.08,3.79,5.61,5.4,2.41,2.66,-3.25,2.32,2.81,-3.51,7.17,5.49
EPS in Rs,4.52,1.54,5.4,7.99,7.69,3.43,3.79,-4.63,3.31,4.0,-5.0,10.22,7.82
