,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.98,1.69,-5.7,-1.08,-7.37,-3.87,2.01,-4.9,3.28,-0.31,-0.87
Cash from Investing Activity,-0.38,-3.68,7.17,-1.0,-1.03,-3.36,-2.58,-2.15,-2.21,1.98,-1.95
Cash from Financing Activity,1.2,2.1,-0.06,0.6000000000000001,12.31,4.3,0.76,6.85,-0.98,-1.99,4.23
Net Cash Flow,-0.16,0.11,1.42,-1.48,3.91,-2.93,0.18,-0.2,0.08,-0.33,1.4
