,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,16.65,0.00,73.31,59.13,26.67,31.58,143.26,94.38,121.92,155.16
Inventory Days,,81.18,0.00,215.52,87.17,15.62,3.42,118.14,58.39,30.9,29.98
Days Payable,,81.5,,1.74,25.2,24.71,23.94,126.86,49.55,72.04,92.83
Cash Conversion Cycle,0.0,16.34,0.00,287.09,121.1,17.57,11.06,134.54,103.22,80.79,92.31
Working Capital Days,947.82,1.8,67.66,311.55,245.5,87.6,12.91,133.83,115.98,124.3,115.11
ROCE %,,2.96,-2.62,-6.03,13.28,12.4,19.66,12.9,13.58,15.06,18.82
