,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.06,34.89,34.89,34.89,34.89,34.89,34.89,34.89
Public,57.94,65.11,65.11,65.11,65.11,65.11,65.1,65.1
No. of Shareholders,573.0,686.0,695.0,700.0,708.0,713.0,747.0,781.0
