,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7
Reserves,48.85,47.91,48.2,47.78,49.25,51.55,47.66,35.06,36.45,42.67,49.45,51.17,55.34
Borrowings,0.11,0.07,1.6800000000000002,6.98,0.12,0.3,0.32,0.09,0.28,1.6800000000000002,0.41,1.85,6.67
Other Liabilities,4.31,2.8,3.68,26.14,11.0,15.73,8.24,5.12,0.99,0.23,0.52,0.6900000000000001,0.73
Total Liabilities,72.97,70.48,73.26,100.6,80.07,87.28,75.92,59.97,57.42,64.28,70.08,73.41,82.44
Fixed Assets,0.64,0.56,0.34,0.2,0.35,0.68,0.78,0.73,0.6000000000000001,1.58,1.2,1.0,0.9
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,10.79,9.53,2.86,6.5600000000000005,4.52,5.16,1.34,1.47,1.76,1.69,4.32,4.7,4.48
Other Assets,61.54,60.39,70.06,93.84,75.2,81.44,73.8,57.77,55.06,61.01,64.56,67.71,77.06
Total Assets,72.97,70.48,73.26,100.6,80.07,87.28,75.92,59.97,57.42,64.28,70.08,73.41,82.44
