,2012-03-01,2013-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-168,-409,-7084,2314,478,242,2657,2547,1060
Cash from Investing Activity,1,3,-161,-101,-148,-757,-1356,-841,-2096
Cash from Financing Activity,269,427,7931,-2439,287,776,-706,-1484,1186
Net Cash Flow,102,21,687,-225,617,261,595,222,150
