,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,83.32,83.32,83.32,73.67,73.66
FIIs,5.35,4.39,0.14,1.96,3.54
DIIs,4.69,3.13,0.66,8.35,4.21
Public,6.64,9.16,15.88,16.0,18.59
No. of Shareholders,137856.0,183419.0,270300.0,278288.0,452749.0
