,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2854,1887,2160,2579,3802,6526,7534,8826,5452,6892,8496,9922
Cash from Investing Activity,-3258,-1796,-1908,-2311,-3541,-6290,-6951,-8789,-4991,-6852,-8835,-9228
Cash from Financing Activity,533,-220,-213,-388,-187,-215,-116,-174,-383,-92,388,-233
Net Cash Flow,129,-129,39,-119,74,20,466,-137,78,-51,48,462
