,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7020.0,8990.0,9760.0,5942.0,9325.0,6954.0,8960.0,3272.0,9316.0,8896.0,9929.0,9168.0,10165.0
Expenses,6923.0,8709.0,9692.0,5857.0,9270.0,6843.0,8799.0,3185.0,9238.0,8573.0,9865.0,9043.0,10021.0
Operating Profit,96.0,280.0,68.0,85.0,55.0,111.0,161.0,87.0,78.0,322.0,64.0,125.0,144.0
OPM %,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0
Other Income,0.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0,3.0,25.0
Interest,0.0,0.0,0.0,0.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Profit before tax,96.0,280.0,67.0,84.0,50.0,101.0,153.0,80.0,74.0,315.0,58.0,118.0,158.0
Tax %,15.0,19.0,-4.0,58.0,4.0,10.0,6.0,15.0,17.0,14.0,10.0,14.0,-8.0
Net Profit,81.0,227.0,70.0,36.0,48.0,91.0,144.0,68.0,62.0,269.0,52.0,101.0,170.0
EPS in Rs,2.09,5.1,1.81,0.61,1.15,2.17,3.41,1.63,1.49,6.52,1.33,2.54,4.29
