,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,69.84,69.84,69.84,69.84,69.84,69.84,69.84,69.84,69.84,69.84,69.84,69.84
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.16,30.15,30.16
No. of Shareholders,5156.0,5365.0,6589.0,6681.0,6360.0,6865.0,6849.0,6857.0,7964.0,7885.0,8449.0,8265.0
