,2013-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,27.0,21,17,14,11,6
Inventory Days,,42.0,35,35,69,51,23
Days Payable,,46.0,21,23,23,21,15
Cash Conversion Cycle,,23.0,36,29,61,42,15
Working Capital Days,,21.0,34,39,47,32,9
ROCE %,,,32,7,12,14,22
