,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,29,31,31,34,38,46,47,438,221,473,807,664,820
Borrowings,26,19,16,18,15,19,15,1,0,0,0,0,0
Other Liabilities,3,8,8,8,1,2,3,3,1,11,41,25,29
Total Liabilities,67,68,65,70,65,77,75,453,232,494,858,698,859
Fixed Assets,0,0,0,0,1,0,0,0,1,1,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,34,35,30,34,35,35,31,399,177,413,755,630,788
Other Assets,33,33,35,35,30,42,44,55,54,80,103,68,71
Total Assets,67,68,65,70,65,77,75,453,232,494,858,698,859
