,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.97,55.98,59.69,59.69,59.69,86.36,75.0,75.0
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.17
Public,47.03,44.02,40.31,40.31,40.31,13.64,24.0,21.83
No. of Shareholders,2392.0,2473.0,2107.0,2008.0,1955.0,2529.0,2757.0,2402.0
