,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.0,6.97,4.91,2.6,3.8,3.32,3.48,5.24,7.87,9.03,9.36,9.66,11.1
Expenses,6.38,5.55,4.91,3.31,4.27,4.68,4.11,5.16,6.85,7.53,7.67,8.02,8.85
Operating Profit,0.62,1.42,0.0,-0.71,-0.47,-1.36,-0.63,0.08,1.02,1.5,1.69,1.64,2.25
OPM %,8.86,20.37,0.0,-27.31,-12.37,-40.96,-18.1,1.53,12.96,16.61,18.06,16.98,20.27
Other Income,0.79,0.71,0.61,0.5,0.1,0.07,0.96,0.02,0.04,0.03,0.03,0.13,0.18
Interest,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.04
Depreciation,0.44,0.45,0.49,0.46,0.49,0.51,0.59,0.5,0.52,0.48,0.61,0.54,0.55
Profit before tax,0.97,1.68,0.12,-0.68,-0.87,-1.81,-0.27,-0.41,0.53,1.04,1.08,1.19,1.84
Tax %,23.71,21.43,100.0,42.65,24.14,19.89,48.15,24.39,30.19,28.85,18.52,25.21,21.74
Net Profit,0.74,1.31,0.0,-0.39,-0.66,-1.45,-0.13,-0.31,0.37,0.74,0.88,0.89,1.43
EPS in Rs,1.02,1.81,0.0,-0.54,-0.91,-2.01,-0.18,-0.43,0.51,1.02,1.22,1.23,1.98
