,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,64.56,70.93,93.77,55.13,93.95,95.33,110.55,97.94,126.98,124.55,137.29,111.88,131.22
Expenses,61.53,69.05,87.23,53.76,86.34,88.61,104.71,89.94,111.41,106.37,117.67,98.73,118.63
Operating Profit,3.03,1.88,6.54,1.37,7.61,6.72,5.84,8.0,15.57,18.18,19.62,13.15,12.59
OPM %,4.69,2.65,6.97,2.49,8.1,7.05,5.28,8.17,12.26,14.6,14.29,11.75,9.59
Other Income,-0.0,0.3,1.13,0.4,0.44,0.42,1.61,1.32,0.84,0.41,0.91,1.34,1.93
Interest,0.93,0.65,0.2,0.3,0.15,0.08,0.2,0.11,0.1,0.15,0.29,0.72,0.46
Depreciation,3.24,3.24,3.06,3.08,3.1,3.37,3.27,3.28,3.64,3.54,3.65,3.73,3.79
Profit before tax,-1.14,-1.71,4.41,-1.61,4.8,3.69,3.98,5.93,12.67,14.9,16.59,10.04,10.27
Tax %,21.93,25.15,-40.59,24.22,25.42,24.66,24.87,26.14,24.55,25.3,25.68,26.49,24.93
Net Profit,-0.88,-1.28,6.2,-1.22,3.58,2.79,2.99,4.38,9.56,11.13,12.33,7.39,7.71
EPS in Rs,-0.59,-0.86,4.17,-0.82,2.41,1.88,2.01,2.95,6.43,7.48,8.29,4.97,5.18
