,2011-09-01,2012-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,64,64,81,108,110,110,110,110,110,124,124,128.0
Reserves,2869,3927,2305,1439,3470,3355,2832,2682,2587,2262,2135,4300,4102.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,11,
Borrowings,8759,8513,6275,7285,6914,7010,6796,6026,5493,5409,4817,4292,4099.0
Other Liabilities,2419,1909,3707,3001,3095,3861,4312,4987,5358,5354,5974,7223,5664.0
Total Liabilities,14071,14412,12350,11806,13588,14337,14049,13806,13548,13136,13050,15939,13989.0
Fixed Assets,5741,5500,5059,4944,7974,7736,7543,7397,7194,6993,6805,7800,7689.0
CWIP,2221,1819,17,18,29,46,75,26,53,35,8,5,7.0
Investments,694,1223,2334,2451,1302,1278,1225,1191,1136,1085,1918,4480,4480.0
Other Assets,5414,5870,4940,4393,4283,5277,5206,5192,5165,5022,4318,3654,1813.0
Total Assets,14071,14412,12350,11806,13588,14337,14049,13806,13548,13136,13050,15939,13989.0
