,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
FIIs,0.0,0.37,0.23,0.0,0.0
Public,100.0,99.63,99.76,99.99,100.0
No. of Shareholders,670.0,4351.0,5995.0,6233.0,6750.0
