,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,,,5.52,-14.17,4.68,4.28,-3.8,2.14,8.83
Cash from Investing Activity,0,0,,,-4.89,-15.22,-17.85,-0.38,11.63,-5.65,-0.08
Cash from Financing Activity,0,0,,,-0.29,33.55,15.01,-3.93,-13.03,3.39,-8.85
Net Cash Flow,0,0,,,0.35,4.16,1.83,-0.03,-5.19,-0.12,-0.1
