,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,91.85,91.73,110.73,90.96,161.49,176.37,144.78,134.86,108.12,115.77,129.89,107.37,119.18
Expenses,87.87,84.75,97.99,81.38,140.07,154.37,121.74,118.55,109.72,120.64,124.2,103.06,115.24
Operating Profit,3.98,6.98,12.74,9.58,21.42,22.0,23.04,16.31,-1.6,-4.87,5.69,4.31,3.94
OPM %,4.33,7.61,11.51,10.53,13.26,12.47,15.91,12.09,-1.48,-4.21,4.38,4.01,3.31
Other Income,0.56,1.75,1.77,0.48,1.36,2.42,-0.25,0.29,0.44,0.52,0.16,0.35,1.16
Interest,3.05,2.58,1.63,1.85,1.74,1.34,0.97,1.12,1.55,2.07,2.34,2.48,2.13
Depreciation,1.86,1.86,1.86,1.87,1.89,1.89,1.94,1.96,1.96,2.02,2.02,2.01,2.02
Profit before tax,-0.37,4.29,11.02,6.34,19.15,21.19,19.88,13.52,-4.67,-8.44,1.49,0.17,0.95
Tax %,0.0,0.0,0.0,0.0,0.0,13.69,25.5,27.14,25.27,28.2,28.19,23.53,24.21
Net Profit,-0.37,4.28,11.02,6.35,19.15,18.29,14.8,9.86,-3.49,-6.06,1.08,0.13,0.71
EPS in Rs,-0.19,2.24,5.78,3.33,10.04,9.59,7.76,5.17,-1.83,-3.18,0.57,0.07,0.37
