,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.13,28.34,27.82,23.79,18.42,13.33,20.08,16.25,25.7,24.73,11.44,13.55,23.15
Expenses,14.69,23.34,25.64,17.54,17.43,13.42,19.03,15.52,21.39,23.88,13.52,11.81,17.0
Operating Profit,3.44,5.0,2.18,6.25,0.99,-0.09,1.05,0.73,4.31,0.85,-2.08,1.74,6.15
OPM %,18.97,17.64,7.84,26.27,5.37,-0.68,5.23,4.49,16.77,3.44,-18.18,12.84,26.57
Other Income,0.25,0.47,2.06,1.5,0.85,0.94,2.49,2.03,2.21,1.54,1.16,1.29,1.81
Interest,0.0,0.01,0.03,0.06,0.02,0.01,0.05,0.1,0.11,0.11,0.02,0.0,0.0
Depreciation,0.51,0.47,0.5,0.5,0.49,0.51,0.5,0.5,0.5,0.5,0.68,0.55,0.44
Profit before tax,3.18,4.99,3.71,7.19,1.33,0.33,2.99,2.16,5.91,1.78,-1.62,2.48,7.52
Tax %,39.62,7.21,53.1,19.33,66.92,27.27,14.72,26.39,17.26,51.69,45.06,26.21,20.21
Net Profit,1.92,4.63,1.74,5.8,0.45,0.25,2.55,1.59,4.89,0.86,-0.89,1.84,6.0
EPS in Rs,5.37,12.96,4.87,16.23,1.26,0.7,7.14,4.45,13.69,2.41,-2.49,5.15,16.79
