,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.37,51.9,65.96,57.7,60.05,69.37,28.37,22.33,6.84,26.33,37.94,59.07,56.12
Expenses,42.87,50.14,62.75,53.77,55.22,68.14,31.3,24.04,10.01,27.34,36.26,57.69,53.24
Operating Profit,1.5,1.76,3.21,3.93,4.83,1.23,-2.93,-1.71,-3.17,-1.01,1.68,1.38,2.88
OPM %,3.38,3.39,4.87,6.81,8.04,1.77,-10.33,-7.66,-46.35,-3.84,4.43,2.34,5.13
Other Income,2.24,2.67,0.04,0.63,0.64,0.62,1.2,0.59,0.57,0.78,0.61,0.81,0.88
Interest,0.12,0.13,0.45,0.28,0.43,0.21,0.21,0.56,0.67,0.99,0.76,0.98,0.96
Depreciation,1.21,1.21,1.25,1.38,1.36,1.05,1.1,0.95,0.93,2.44,2.33,1.92,1.89
Profit before tax,2.41,3.09,1.55,2.9,3.68,0.59,-3.04,-2.63,-4.2,-3.66,-0.8,-0.71,0.91
Tax %,29.88,12.94,33.55,30.34,27.72,11.86,41.45,-1.52,-20.95,-25.14,413.75,-14.08,15.38
Net Profit,1.69,2.7,1.03,2.02,2.66,0.52,-1.79,-2.68,-5.08,-4.57,2.51,-0.81,0.77
EPS in Rs,0.44,0.7,0.27,0.52,0.69,0.13,-0.46,-0.69,-1.31,-1.18,0.65,-0.21,0.2
