,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.08,40.67,42.48,20.48,42.04,59.89,46.02,44.14,48.64,54.67,51.41,53.03,52.44
Expenses,33.12,36.51,39.58,33.68,37.47,42.11,44.13,39.88,44.58,45.33,45.99,45.96,46.06
Operating Profit,-3.04,4.16,2.9,-13.2,4.57,17.78,1.89,4.26,4.06,9.34,5.42,7.07,6.38
OPM %,-10.11,10.23,6.83,-64.45,10.87,29.69,4.11,9.65,8.35,17.08,10.54,13.33,12.17
Other Income,2.92,5.02,2.26,3.88,4.79,3.88,4.25,4.5,4.83,5.21,5.17,5.65,5.71
Interest,0.96,0.83,0.73,0.68,0.66,0.66,0.65,0.53,0.51,0.53,2.35,2.4,2.47
Depreciation,8.28,8.24,8.21,8.19,8.2,8.2,8.16,8.21,8.23,8.18,8.17,8.23,8.28
Profit before tax,-9.36,0.11,-3.78,-18.19,0.5,12.8,-2.67,0.02,0.15,5.84,0.07,2.09,1.34
Tax %,30.56,36.36,-2.38,28.86,40.0,29.69,22.85,0.0,26.67,29.97,1200.0,54.55,72.39
Net Profit,-6.49,0.07,-3.87,-12.94,0.29,9.01,-2.06,0.01,0.1,4.09,-0.77,0.94,0.37
EPS in Rs,-0.19,0.0,-0.11,-0.37,0.01,0.26,-0.06,0.0,0.0,0.12,-0.02,0.03,0.01
