,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,6,6,6,6,6,6,6,6
Reserves,201,198,205,207,208,97,109,116,117,120,131,141,182
Borrowings,93,86,110,123,102,76,46,114,66,155,179,220,148
Other Liabilities,10,11,10,8,13,14,5,6,14,21,35,56,29
Total Liabilities,317,308,338,351,336,193,166,241,203,302,351,424,365
Fixed Assets,179,176,206,206,206,72,63,77,81,81,77,80,78
CWIP,0,17,1,1,1,0,0,0,0,0,0,0,0
Investments,8,19,28,29,26,0,0,0,0,0,0,0,0
Other Assets,130,96,104,115,104,121,103,164,122,221,275,344,287
Total Assets,317,308,338,351,336,193,166,241,203,302,351,424,365
