,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,184.0,179.0,199.0,239.0,218.0,229.0,220.0,236.0,252.0,264.0,267.0,275.0,303.0
Expenses,123.0,127.0,141.0,164.0,154.0,165.0,166.0,174.0,184.0,193.0,200.0,206.0,217.0
Operating Profit,61.0,52.0,58.0,75.0,64.0,64.0,54.0,62.0,68.0,71.0,67.0,68.0,85.0
OPM %,33.0,29.0,29.0,31.0,29.0,28.0,25.0,26.0,27.0,27.0,25.0,25.0,28.0
Other Income,2.0,2.0,5.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,4.0
Interest,8.0,8.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
Depreciation,17.0,17.0,18.0,19.0,23.0,22.0,21.0,23.0,22.0,22.0,22.0,22.0,23.0
Profit before tax,38.0,29.0,36.0,47.0,32.0,36.0,26.0,32.0,39.0,43.0,41.0,42.0,58.0
Tax %,25.0,30.0,26.0,25.0,25.0,27.0,28.0,27.0,23.0,27.0,25.0,26.0,26.0
Net Profit,29.0,21.0,27.0,35.0,24.0,26.0,19.0,24.0,30.0,31.0,31.0,31.0,43.0
EPS in Rs,26.07,18.96,24.55,32.19,22.07,23.82,17.2,21.74,27.67,28.46,27.93,28.38,39.67
