,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,9.0,8,11,33,13,12,10,38,48,34,24
Inventory Days,56.0,78,75,72,60,53,46,30,,,
Days Payable,3.0,7,25,55,3,0,3,4,,,
Cash Conversion Cycle,62.0,79,61,50,70,65,54,63,48,34,24
Working Capital Days,60.0,77,55,76,63,63,53,61,72,52,60
ROCE %,,9,13,14,22,16,14,12,13,13,17
