,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.56,0.63,0.43,0.2,0.00,0.57,0.00,0.00,0.00,0.11,0.02,0.01,0.01
Expenses,0.84,0.82,0.81,0.34,1.62,1.38,0.06,0.03,0.08,0.04,0.1,0.09,0.08
Operating Profit,-0.28,-0.19,-0.38,-0.14,-1.62,-0.81,-0.06,-0.03,-0.08,0.07,-0.08,-0.08,-0.07
OPM %,-50.0,-30.16,-88.37,-70.0,,-142.11,,,,63.64,-400.0,-800.0,-700.0
Other Income,0.07,0.01,0.11,0.03,0.26,0.24,0.00,0.00,0.00,0.0,0.0,0.0,0.0
Interest,0.01,0.06,0.04,0.02,0.01,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0
Depreciation,0.08,0.13,0.09,0.08,0.04,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0
Profit before tax,-0.3,-0.37,-0.4,-0.21,-1.41,-0.57,-0.06,-0.03,-0.08,0.07,-0.08,-0.08,-0.07
Tax %,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0
Net Profit,-0.3,-0.37,-0.4,-0.21,-1.41,-0.57,-0.06,-0.03,-0.08,0.07,-0.09,-0.09,-0.07
EPS in Rs,-0.93,-1.15,-1.24,-0.65,-4.37,-1.77,-0.19,-0.07,-0.19,0.17,-0.21,-0.21,-0.17
