,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.64,16.76,19.49,14.41,16.85,18.2,19.98,15.8,20.81,22.31,21.81,17.45,19.03
Expenses,12.87,14.45,17.29,12.92,16.09,17.01,17.57,16.85,18.61,20.19,21.07,19.56,19.9
Operating Profit,1.77,2.31,2.2,1.49,0.76,1.19,2.41,-1.05,2.2,2.12,0.74,-2.11,-0.87
OPM %,12.09,13.78,11.29,10.34,4.51,6.54,12.06,-6.65,10.57,9.5,3.39,-12.09,-4.57
Other Income,0.39,13.34,0.14,0.46,0.14,0.14,0.54,0.23,0.32,0.73,0.54,0.44,0.29
Interest,1.75,1.86,1.86,1.84,1.97,2.08,1.95,2.23,2.37,2.46,2.6,2.48,3.13
Depreciation,2.24,2.25,2.2,2.23,2.29,2.27,2.32,2.28,2.29,2.3,2.42,2.3,2.32
Profit before tax,-1.83,11.54,-1.72,-2.12,-3.36,-3.02,-1.32,-5.33,-2.14,-1.91,-3.74,-6.45,-6.03
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-1.92,11.45,-1.79,-2.22,-3.4,-3.01,-1.46,-5.37,-2.08,-1.86,-3.57,-6.38,-6.01
EPS in Rs,-0.79,4.73,-0.74,-0.92,-1.4,-1.24,-0.6,-2.22,-0.86,-0.77,-1.47,-2.63,-2.48
