,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,-1,5,3,3,-1,4
Cash from Investing Activity,-1,-3,-3,0,0,-2,-2
Cash from Financing Activity,-3,4,-2,-3,1,5,-8
Net Cash Flow,0,1,0,0,4,2,-6
