,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,8.0,5,7,17,11,8,23,18,12,18,23
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,8.0,5,7,17,11,8,23,18,12,18,23
Working Capital Days,-3.0,284,127,115,124,-36,25,-25,-19,-5,-4
ROCE %,,22,30,31,32,31,28,22,31,30,27
