,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,259.0,268.0,302.0,302.0,328.0,339.0,338.0,316.0,332.0,354.0,348.0,354.0,397.0
Expenses,122.0,122.0,136.0,125.0,135.0,126.0,130.0,137.0,138.0,141.0,140.0,152.0,156.0
Operating Profit,136.0,147.0,166.0,177.0,193.0,212.0,208.0,179.0,194.0,213.0,209.0,202.0,241.0
OPM %,53.0,55.0,55.0,59.0,59.0,63.0,62.0,57.0,58.0,60.0,60.0,57.0,61.0
Other Income,64.0,130.0,60.0,67.0,97.0,30.0,34.0,-17.0,82.0,62.0,40.0,117.0,78.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Depreciation,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0
Profit before tax,191.0,269.0,218.0,236.0,283.0,235.0,234.0,155.0,268.0,266.0,239.0,310.0,310.0
Tax %,24.0,21.0,24.0,23.0,25.0,26.0,25.0,26.0,23.0,23.0,17.0,24.0,21.0
Net Profit,145.0,212.0,167.0,182.0,214.0,174.0,175.0,114.0,206.0,205.0,198.0,236.0,244.0
EPS in Rs,2.37,3.46,2.71,2.94,3.44,2.8,2.81,1.83,3.31,3.29,3.18,3.78,3.91
