,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.46,73.46,73.46,73.46,73.98,73.98
DIIs,1.38,0.0,0.0,0.0,0.0,0.0
Public,25.16,26.54,26.54,26.54,26.02,26.01
No. of Shareholders,87.0,83.0,81.0,89.0,83.0,81.0
