,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,28,28,35,35,35,35,35,37,37,37,37,37,37
Reserves,303,308,431,338,312,46,-33,-391,-579,-546,-550,-555,-559
Borrowings,986,984,971,918,976,946,838,764,791,794,710,707,705
Other Liabilities,146,239,365,333,153,181,225,111,96,71,18,23,41
Total Liabilities,1464,1559,1802,1624,1476,1208,1065,521,345,356,215,213,223
Fixed Assets,103,139,141,124,126,257,261,246,190,179,165,159,160
CWIP,33,4,1,1,0,3,0,0,0,0,0,0,0
Investments,48,46,44,44,43,10,0,0,0,0,0,0,0
Other Assets,1280,1371,1616,1456,1307,938,804,275,155,177,50,54,63
Total Assets,1464,1559,1802,1624,1476,1208,1065,521,345,356,215,213,223
