,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,152.0,152,148,233,139,128
Inventory Days,140.0,158,186,271,209,190
Days Payable,68.0,105,78,134,107,94
Cash Conversion Cycle,225.0,205,257,371,242,224
Working Capital Days,147.0,145,159,209,126,111
ROCE %,,34,29,15,33,39
