,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,25,25,25,24,24,24
Reserves,682,863,1041,1067,1058,1376,1304
Borrowings,13,0,316,210,279,293,365
Other Liabilities,221,257,209,322,407,472,414
Total Liabilities,939,1146,1591,1624,1768,2165,2107
Fixed Assets,316,253,507,459,515,520,592
CWIP,1,2,0,0,0,2,0
Investments,138,194,401,536,512,787,634
Other Assets,483,696,683,629,741,856,881
Total Assets,939,1146,1591,1624,1768,2165,2107
