,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,397.47,445.91,483.17,395.46,477.7,473.22,514.5,563.38,584.36,548.27,602.98,533.91,553.89
Expenses,374.85,406.74,442.39,366.35,437.13,429.49,471.01,516.0,530.97,494.38,536.09,483.4,499.69
Operating Profit,22.62,39.17,40.78,29.11,40.57,43.73,43.49,47.38,53.39,53.89,66.89,50.51,54.2
OPM %,5.69,8.78,8.44,7.36,8.49,9.24,8.45,8.41,9.14,9.83,11.09,9.46,9.79
Other Income,2.57,3.21,5.72,1.32,3.85,2.99,5.11,4.07,1.17,5.03,6.11,2.48,2.8
Interest,10.42,10.25,8.7,9.8,10.64,11.37,10.66,11.11,9.98,16.14,15.07,15.07,13.79
Depreciation,20.41,23.31,23.31,21.7,22.46,22.43,24.67,25.69,26.38,28.77,30.93,29.9,30.38
Profit before tax,-5.64,8.82,14.49,-1.07,11.32,12.92,13.27,14.65,18.2,14.01,27.0,8.02,12.83
Tax %,20.39,49.09,26.85,-13.08,40.11,26.63,34.82,29.42,56.21,31.48,4.04,28.8,49.81
Net Profit,-4.49,4.49,10.6,-1.21,6.78,9.48,8.65,10.34,7.97,9.6,25.91,5.71,6.44
EPS in Rs,-0.35,0.32,0.78,-0.09,0.49,0.7,0.64,0.76,0.59,0.7,1.91,0.42,0.5
