,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,97,14,40,28,31,74
Cash from Investing Activity,0,-24,6,26,-2,-73
Cash from Financing Activity,-14,20,-22,-37,-12,26
Net Cash Flow,84,10,24,16,16,28
