,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1100.0,1461.0,1103.0,1214.0,1570.0,1552.0,1396.0,2230.0,1702.0,1816.0,2079.0,2173.0,1828.0
Expenses,1027.0,1369.0,1060.0,1144.0,1485.0,1351.0,1319.0,2057.0,1585.0,1520.0,1868.0,2001.0,1651.0
Operating Profit,73.0,92.0,43.0,70.0,85.0,202.0,77.0,174.0,118.0,296.0,211.0,172.0,177.0
OPM %,7.0,6.0,4.0,6.0,5.0,13.0,6.0,8.0,7.0,16.0,10.0,8.0,10.0
Other Income,86.0,109.0,273.0,74.0,96.0,121.0,129.0,136.0,169.0,176.0,232.0,233.0,261.0
Interest,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Depreciation,18.0,18.0,17.0,17.0,17.0,17.0,23.0,18.0,18.0,18.0,20.0,20.0,20.0
Profit before tax,138.0,181.0,297.0,125.0,162.0,304.0,182.0,290.0,267.0,452.0,421.0,383.0,416.0
Tax %,38.0,18.0,22.0,26.0,19.0,28.0,20.0,25.0,25.0,25.0,24.0,25.0,25.0
Net Profit,86.0,149.0,231.0,93.0,131.0,218.0,145.0,217.0,200.0,337.0,318.0,287.0,313.0
EPS in Rs,4.28,7.37,11.43,4.6,6.5,10.8,7.19,10.76,9.94,16.72,15.77,14.21,15.52
