,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,84.83,84.83,84.83,84.83
FIIs,0.7,2.06,3.29,3.69
DIIs,0.79,0.97,0.3,0.39
Public,13.68,12.14,11.57,11.1
No. of Shareholders,106711.0,118354.0,164151.0,308372.0
