,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,288,-1009,442,65,-96,68,-163,858
Cash from Investing Activity,,,,516,494,392,417,454,348,326,508
Cash from Financing Activity,,,,-120,-240,-603,-126,-605,-160,-183,-218
Net Cash Flow,,,,683,-755,231,356,-246,257,-19,1148
