,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.0,54,54,52
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,52.0,54,54,52
Working Capital Days,21.0,17,18,15
ROCE %,,8,28,36
