,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,289.42,443.8,354.27,188.84,326.22,378.66,351.86,362.79,395.88,517.63,455.23,478.0,471.19
Expenses,276.1,429.28,335.91,178.74,310.59,363.12,338.02,350.07,381.8,498.21,438.27,461.15,454.91
Operating Profit,13.32,14.52,18.36,10.1,15.63,15.54,13.84,12.72,14.08,19.42,16.96,16.85,16.28
OPM %,4.6,3.27,5.18,5.35,4.79,4.1,3.93,3.51,3.56,3.75,3.73,3.53,3.46
Other Income,0.1,1.59,3.93,0.62,0.49,1.1,2.86,1.38,1.1,0.71,3.92,1.77,1.45
Interest,2.35,2.78,3.36,2.55,3.84,2.32,-0.45,2.97,3.81,4.78,4.95,5.28,5.65
Depreciation,4.49,5.22,10.51,4.6,6.23,5.61,8.4,4.81,5.17,6.14,3.22,5.5,5.84
Profit before tax,6.58,8.11,8.42,3.57,6.05,8.71,8.75,6.32,6.2,9.21,12.71,7.84,6.24
Tax %,26.14,26.14,43.94,32.21,30.74,27.1,35.77,25.32,25.97,30.73,28.8,26.53,25.32
Net Profit,4.85,5.99,4.72,2.42,4.2,6.36,5.61,4.72,4.59,6.38,9.04,5.76,4.66
EPS in Rs,7.89,9.75,7.68,3.94,6.83,10.35,9.13,7.68,7.47,10.38,14.71,9.37,7.58
