,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,57.0,54,48,46,58.0,70,74,64,67,58,58
Inventory Days,295.0,185,206,185,90.0,113,122,125,94,97,119
Days Payable,241.0,169,167,164,86.0,99,101,119,147,135,153
Cash Conversion Cycle,112.0,71,87,67,63.0,84,96,71,15,20,23
Working Capital Days,65.0,48,46,38,50.0,70,68,56,39,36,41
ROCE %,,9,12,8,,12,7,4,5,14,10
