,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.94,43.78,43.76,43.69,43.69,43.68,43.28,43.28
FIIs,4.2,14.14,13.42,17.83,17.65,15.16,12.71,13.5
DIIs,26.39,17.06,3.03,2.22,3.13,8.18,9.54,8.81
Government,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72
Public,22.74,22.29,37.06,33.54,32.81,30.26,31.73,31.7
No. of Shareholders,17710.0,45526.0,89857.0,93440.0,115019.0,105548.0,113730.0,109295.0
