,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,603.77,807.97,740.52,816.99,885.26,1098.36,973.32,1148.42,1230.83,1462.83,1301.72,1421.82,1507.02
Expenses,548.81,700.95,695.75,790.05,856.44,1029.38,934.8,1102.37,1169.69,1384.67,1231.03,1348.35,1426.39
Operating Profit,54.96,107.02,44.77,26.94,28.82,68.98,38.52,46.05,61.14,78.16,70.69,73.47,80.63
OPM %,9.1,13.25,6.05,3.3,3.26,6.28,3.96,4.01,4.97,5.34,5.43,5.17,5.35
Other Income,1.13,3.83,4.4,4.72,5.2,5.91,11.14,8.36,6.48,5.64,9.74,6.72,8.57
Interest,7.17,7.46,7.36,9.01,11.35,12.79,13.36,15.06,20.36,20.43,18.76,18.55,21.31
Depreciation,16.28,18.45,21.39,19.5,21.31,25.12,30.48,31.01,38.5,50.7,53.04,51.92,54.64
Profit before tax,32.64,84.94,20.42,3.15,1.36,36.98,5.82,8.34,8.76,12.67,8.63,9.72,13.25
Tax %,17.31,18.91,12.29,-12.06,14.71,21.55,-30.41,31.89,35.39,27.39,50.52,33.54,29.96
Net Profit,26.99,68.88,17.91,3.53,1.17,29.02,7.58,5.01,5.19,8.48,2.27,5.42,7.8
EPS in Rs,3.11,7.64,1.87,0.37,0.0,0.1,0.03,0.02,0.01,0.03,0.01,0.01,0.02
