,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,156.0,121,105,112,91,43
Inventory Days,,7272,7584,10012,,4839
Days Payable,,520,511,716,,303
Cash Conversion Cycle,156.0,6873,7178,9409,91,4579
Working Capital Days,978.0,581,699,899,994,715
ROCE %,,4,2,5,10,10
