,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,-24,-18,13,56,117,158,169,174,180,192,216,224,230
Borrowings,100,115,95,150,114,79,0,0,0,0,0,0,0
Other Liabilities,16,58,67,97,110,39,16,12,14,16,10,9,9
Total Liabilities,112,175,195,322,361,296,205,206,214,227,246,253,259
Fixed Assets,1,1,1,0,0,0,0,4,5,3,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,111,175,194,322,361,296,205,202,209,224,246,253,259
Total Assets,112,175,195,322,361,296,205,206,214,227,246,253,259
