,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.53,15.42,17.86,11.5,13.82,15.14,19.43,19.63,21.62,21.28,19.68,19.01,21.93
Expenses,10.09,13.46,15.49,11.0,12.79,13.89,17.06,17.28,18.9,18.37,16.32,15.86,18.35
Operating Profit,1.44,1.96,2.37,0.5,1.03,1.25,2.37,2.35,2.72,2.91,3.36,3.15,3.58
OPM %,12.49,12.71,13.27,4.35,7.45,8.26,12.2,11.97,12.58,13.67,17.07,16.57,16.32
Other Income,0.03,0.12,0.32,0.18,0.01,0.01,0.07,0.01,0.02,0.01,0.04,0.02,0.07
Interest,1.0,1.12,0.94,0.53,0.7,0.71,0.95,0.82,0.63,0.91,0.91,0.95,1.07
Depreciation,1.53,1.65,1.56,1.6,1.66,1.89,1.93,1.93,2.03,1.93,1.99,1.97,2.14
Profit before tax,-1.06,-0.69,0.19,-1.45,-1.32,-1.34,-0.44,-0.39,0.08,0.08,0.5,0.25,0.44
Tax %,26.42,27.54,115.79,22.07,27.27,-3.73,20.45,0.0,-12.5,100.0,40.0,88.0,40.91
Net Profit,-0.78,-0.5,-0.02,-1.13,-0.97,-1.4,-0.35,-0.39,0.09,0.0,0.3,0.02,0.26
EPS in Rs,-0.32,-0.21,-0.01,-0.44,-0.38,-0.55,-0.13,-0.15,0.03,0.0,0.11,0.01,0.09
