,2011-03-01,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-13.04,1.67,,11.59,12.3,21.19,12.55,-4.71,-0.98,10.18
Cash from Investing Activity,-9.66,-5.62,,-3.35,-16.05,-25.38,-8.79,0.52,-6.02,-10.64
Cash from Financing Activity,29.13,-2.33,,-8.1,18.5,-11.08,-3.85,11.64,-0.32,0.27
Net Cash Flow,6.42,-6.28,,0.14,14.75,-15.26,-0.09,7.45,-7.32,-0.19
