,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.92,74.92,74.92,74.92,74.92,74.92,72.28,72.62,72.62,69.23,67.65,72.61
FIIs,20.26,20.51,19.65,18.05,17.25,16.62,15.83,15.59,15.39,17.75,19.34,14.52
DIIs,1.24,0.83,2.14,3.87,4.96,5.69,5.68,5.33,5.45,5.15,5.46,5.65
Public,3.59,3.74,3.29,3.16,2.87,2.77,6.22,6.46,6.53,7.87,7.54,7.23
No. of Shareholders,108503.0,148923.0,222685.0,214588.0,245611.0,226071.0,234308.0,263609.0,253432.0,746605.0,661255.0,566232.0
