,2012-03-01,2013-03-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,19,19,30,30,30,30,30,30,30,30,30,30
Reserves,469,536,719,1082,378,510,463,416,362,237,84,-5,464
Borrowings,540,707,823,1037,1571,1339,1637,2419,3371,3904,4102,4895,4548
Other Liabilities,305,243,498,1229,1366,1422,1309,982,1205,1159,1422,1822,1862
Total Liabilities,1328,1504,2059,3379,3345,3301,3439,3846,4969,5329,5638,6743,6903
Fixed Assets,850,862,1092,2138,2322,2247,2264,2445,2926,2973,2895,3067,3216
CWIP,6,27,20,44,51,20,55,63,47,30,28,152,28
Investments,0,0,0,86,89,4,4,4,4,0,0,131,146
Other Assets,472,615,947,1111,883,1030,1116,1334,1992,2327,2715,3393,3513
Total Assets,1328,1504,2059,3379,3345,3301,3439,3846,4969,5329,5638,6743,6903
