,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,652.0,588.0,691.0,662.0,773.0,852.0,1099.0,1028.0,1075.0,1106.0,1435.0,1210.0,1026.0
Expenses,471.0,541.0,523.0,552.0,605.0,654.0,779.0,858.0,896.0,917.0,999.0,1057.0,1033.0
Operating Profit,181.0,48.0,168.0,111.0,168.0,199.0,319.0,170.0,179.0,189.0,437.0,153.0,-7.0
OPM %,28.0,8.0,24.0,17.0,22.0,23.0,29.0,17.0,17.0,17.0,30.0,13.0,-1.0
Other Income,-18.0,62.0,22.0,39.0,-19.0,17.0,-126.0,4.0,50.0,70.0,96.0,59.0,12.0
Interest,60.0,65.0,68.0,78.0,95.0,99.0,101.0,101.0,100.0,88.0,132.0,156.0,160.0
Depreciation,97.0,94.0,133.0,98.0,96.0,100.0,123.0,101.0,107.0,102.0,157.0,125.0,128.0
Profit before tax,6.0,-50.0,-12.0,-26.0,-42.0,17.0,-31.0,-28.0,22.0,69.0,243.0,-69.0,-284.0
Tax %,77.0,32.0,-138.0,2.0,-11.0,165.0,-189.0,-74.0,51.0,40.0,22.0,-5.0,10.0
Net Profit,1.0,-34.0,-28.0,-26.0,-47.0,-11.0,-90.0,-49.0,11.0,42.0,190.0,-72.0,-257.0
EPS in Rs,0.05,-0.86,-0.78,-0.75,-1.57,-0.4,-3.01,-1.51,0.4,0.55,5.48,-2.27,-7.37
