,2022-03-01,2023-03-01,2023-09-01
Promoters,45.62,42.41,42.41
FIIs,1.48,5.08,7.17
DIIs,8.01,11.64,9.55
Public,44.89,40.88,40.88
No. of Shareholders,109171.0,93551.0,119555.0
