,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,247.0,344,424,400,418,287,270,254,233,308
Inventory Days,480.0,906,1377,1350,1044,646,517,382,508,412
Days Payable,31.0,164,197,145,148,118,112,62,162,92
Cash Conversion Cycle,695.0,1086,1604,1606,1315,815,675,574,579,628
Working Capital Days,569.0,774,940,797,687,424,367,335,290,411
ROCE %,,7,4,4,4,13,20,39,33,20
