,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.8200000000000001,-4.5,-13.74,-14.79,-0.79,2.38
Cash from Investing Activity,-0.49,-0.02,0.07,-0.01,0.01,-0.01
Cash from Financing Activity,1.51,4.35,13.96,14.64,0.72,-2.4
Net Cash Flow,0.19,-0.17,0.29,-0.16,-0.06,-0.03
