,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,45.79,41.76,41.76,51.48,65.61,54.31,63.65,86.49,60.47,48.44,58.48,65.81,52.57
Expenses,42.13,38.93,38.45,46.07,59.5,50.65,59.66,78.55,57.82,46.43,55.64,62.98,51.21
Operating Profit,3.66,2.83,3.31,5.41,6.11,3.66,3.99,7.94,2.65,2.01,2.84,2.83,1.36
OPM %,7.99,6.78,7.93,10.51,9.31,6.74,6.27,9.18,4.38,4.15,4.86,4.3,2.59
Other Income,0.1,0.11,0.1,0.12,0.05,0.17,0.12,0.04,0.17,0.21,0.34,0.11,0.18
Interest,0.06,0.01,0.06,0.09,0.07,0.04,0.08,0.08,0.03,0.1,-0.01,0.03,0.02
Depreciation,1.25,1.24,1.22,1.2,1.18,1.14,1.19,1.25,1.18,1.12,1.01,0.83,0.73
Profit before tax,2.45,1.69,2.13,4.24,4.91,2.65,2.84,6.65,1.61,1.0,2.18,2.08,0.79
Tax %,13.88,30.18,25.35,25.47,33.81,-6.42,64.08,27.97,27.95,31.0,36.24,26.44,25.32
Net Profit,2.11,1.18,1.59,3.16,3.26,2.82,1.01,4.79,1.16,0.7,1.39,1.54,0.59
EPS in Rs,22.88,12.8,17.24,34.27,35.35,30.58,10.95,51.95,12.58,7.59,15.07,16.7,6.4
